Time,X
0,250
0.1,225
0.2,215
0.3,206
0.4,179
0.5,172
0.6,165
0.7,159
0.8,163
0.9,145
1,145
1.1,140
1.2,126
1.3,120
1.4,121
1.5,109
1.6,105
1.7,97
1.8,88
1.9,78
2,78
2.1,87
2.2,98
2.3,108
2.4,93
2.5,105
2.6,102
2.7,103
2.8,105
2.9,94
3,95
3.1,81
3.2,83
3.3,81
3.4,63
3.5,68
3.6,53
3.7,59
3.8,59
3.9,67
4,65
4.1,64
4.2,73
4.3,97
4.4,94
4.5,94
4.6,96
4.7,98
4.8,95
4.9,96
5,93
