Time,X
0,250
0.1,247
0.2,230
0.3,228
0.4,219
0.5,211
0.6,185
0.7,186
0.8,179
0.9,169
1,171
1.1,162
1.2,145
1.3,151
1.4,149
1.5,145
1.6,143
1.7,135
1.8,131
1.9,133
2,125
2.1,139
2.2,144
2.3,131
2.4,139
2.5,131
2.6,120
2.7,118
2.8,102
2.9,87
3,89
3.1,88
3.2,83
3.3,75
3.4,78
3.5,77
3.6,83
3.7,88
3.8,80
3.9,70
4,72
4.1,70
4.2,67
4.3,84
4.4,87
4.5,92
4.6,93
4.7,98
4.8,110
4.9,109
5,105
