Time,X
0,250
0.1,275
0.2,254
0.3,255
0.4,228
0.5,252
0.6,238
0.7,228
0.8,217
0.9,197
1,187
1.1,176
1.2,177
1.3,166
1.4,156
1.5,152
1.6,143
1.7,151
1.8,138
1.9,128
2,125
2.1,114
2.2,117
2.3,113
2.4,115
2.5,106
2.6,104
2.7,103
2.8,102
2.9,96
3,103
3.1,96
3.2,93
3.3,76
3.4,72
3.5,79
3.6,75
3.7,70
3.8,71
3.9,77
4,77
4.1,84
4.2,75
4.3,77
4.4,74
4.5,72
4.6,81
4.7,77
4.8,68
4.9,64
5,82
