Time,X
0,250
0.1,272
0.2,267
0.3,257
0.4,254
0.5,244
0.6,251
0.7,255
0.8,249
0.9,237
1,230
1.1,234
1.2,247
1.3,251
1.4,232
1.5,232
1.6,206
1.7,208
1.8,204
1.9,216
2,237
2.1,214
2.2,219
2.3,232
2.4,212
2.5,204
2.6,196
2.7,193
2.8,171
2.9,178
3,163
3.1,155
3.2,142
3.3,133
3.4,134
3.5,134
3.6,135
3.7,132
3.8,112
3.9,117
4,120
4.1,127
4.2,122
4.3,135
4.4,136
4.5,138
4.6,134
4.7,128
4.8,122
4.9,114
5,112
