Time,X
0,250
0.1,256
0.2,223
0.3,220
0.4,208
0.5,214
0.6,224
0.7,205
0.8,202
0.9,186
1,167
1.1,163
1.2,152
1.3,148
1.4,159
1.5,152
1.6,165
1.7,163
1.8,163
1.9,163
2,159
2.1,143
2.2,145
2.3,145
2.4,123
2.5,134
2.6,117
2.7,115
2.8,103
2.9,95
3,95
3.1,96
3.2,92
3.3,90
3.4,83
3.5,78
3.6,74
3.7,84
3.8,92
3.9,95
4,94
4.1,94
4.2,95
4.3,90
4.4,99
4.5,100
4.6,92
4.7,91
4.8,87
4.9,79
5,85
