Time,X
0,250
0.1,235
0.2,256
0.3,257
0.4,238
0.5,208
0.6,198
0.7,193
0.8,169
0.9,172
1,167
1.1,165
1.2,147
1.3,140
1.4,137
1.5,125
1.6,110
1.7,107
1.8,105
1.9,96
2,88
2.1,87
2.2,91
2.3,94
2.4,101
2.5,97
2.6,101
2.7,104
2.8,99
2.9,114
3,115
3.1,118
3.2,106
3.3,98
3.4,111
3.5,105
3.6,101
3.7,109
3.8,102
3.9,98
4,97
4.1,89
4.2,105
4.3,116
4.4,105
4.5,99
4.6,109
4.7,111
4.8,105
4.9,106
5,102
