Time,X
0,250
0.1,222
0.2,222
0.3,216
0.4,212
0.5,212
0.6,220
0.7,231
0.8,230
0.9,237
1,241
1.1,226
1.2,205
1.3,196
1.4,207
1.5,192
1.6,184
1.7,172
1.8,201
1.9,192
2,221
2.1,207
2.2,234
2.3,239
2.4,243
2.5,262
2.6,261
2.7,265
2.8,264
2.9,239
3,226
3.1,230
3.2,235
3.3,248
3.4,256
3.5,240
3.6,278
3.7,279
3.8,269
3.9,242
4,209
4.1,220
4.2,221
4.3,197
4.4,196
4.5,174
4.6,186
4.7,164
4.8,160
4.9,175
5,160
