Time,X
0,250
0.1,252
0.2,240
0.3,227
0.4,255
0.5,254
0.6,239
0.7,254
0.8,261
0.9,270
1,280
1.1,285
1.2,257
1.3,224
1.4,207
1.5,201
1.6,186
1.7,182
1.8,176
1.9,161
2,144
2.1,158
2.2,154
2.3,137
2.4,133
2.5,137
2.6,152
2.7,142
2.8,123
2.9,115
3,101
3.1,99
3.2,90
3.3,91
3.4,97
3.5,103
3.6,118
3.7,97
3.8,94
3.9,100
4,119
4.1,105
4.2,105
4.3,111
4.4,117
4.5,115
4.6,102
4.7,85
4.8,87
4.9,92
5,96
