Time,X
0,250
0.1,250
0.2,220
0.3,240
0.4,263
0.5,294
0.6,293
0.7,316
0.8,311
0.9,327
1,334
1.1,343
1.2,338
1.3,340
1.4,342
1.5,370
1.6,418
1.7,413
1.8,406
1.9,409
2,414
2.1,433
2.2,474
2.3,527
2.4,524
2.5,511
2.6,534
2.7,568
2.8,555
2.9,521
3,533
3.1,529
3.2,517
3.3,513
3.4,531
3.5,554
3.6,554
3.7,558
3.8,524
3.9,483
4,463
4.1,502
4.2,526
4.3,523
4.4,528
4.5,532
4.6,519
4.7,546
4.8,617
4.9,628
5,596
