Time,X
0,250
0.1,248
0.2,245
0.3,209
0.4,201
0.5,216
0.6,204
0.7,200
0.8,199
0.9,180
1,178
1.1,160
1.2,157
1.3,155
1.4,157
1.5,157
1.6,141
1.7,125
1.8,120
1.9,131
2,134
2.1,113
2.2,88
2.3,92
2.4,84
2.5,87
2.6,87
2.7,82
2.8,68
2.9,80
3,82
3.1,78
3.2,77
3.3,71
3.4,61
3.5,67
3.6,77
3.7,71
3.8,63
3.9,66
4,67
4.1,76
4.2,87
4.3,76
4.4,76
4.5,77
4.6,75
4.7,70
4.8,64
4.9,66
5,63
