Time,X
0,250
0.1,228
0.2,210
0.3,227
0.4,223
0.5,207
0.6,199
0.7,200
0.8,180
0.9,171
1,159
1.1,130
1.2,114
1.3,108
1.4,112
1.5,115
1.6,130
1.7,126
1.8,126
1.9,118
2,126
2.1,115
2.2,123
2.3,127
2.4,111
2.5,112
2.6,106
2.7,103
2.8,111
2.9,103
3,102
3.1,117
3.2,103
3.3,97
3.4,83
3.5,94
3.6,87
3.7,93
3.8,89
3.9,88
4,71
4.1,72
4.2,75
4.3,79
4.4,85
4.5,79
4.6,74
4.7,82
4.8,91
4.9,89
5,88
